date;time;sale_point_number;operation_number;sum_operation
24.01.2018;16:00;office12;2585;17504.23
15.07.2018;02:00;office13;2586;57036.34
29.01.2018;10:00;office1;2587;24874.24
18.01.2018;17:00;office13;2588;18821.38
14.05.2018;22:00;office1;2589;48952.41
02.07.2018;19:00;office2;2590;93366.24
24.06.2018;02:00;office15;2591;23699.33
05.06.2018;04:00;office15;2592;71818.25
09.11.2018;08:00;office14;2593;75380.23
19.12.2018;02:00;office15;2594;89603.12
09.06.2018;06:00;office16;2595;65042.26
11.12.2018;00:00;office12;2596;35001.41
13.09.2018;15:00;office3;2597;24503.46
25.11.2018;19:00;office9;2598;10184.49
26.08.2018;22:00;office2;2599;81665.2
24.11.2018;17:00;office14;2600;38634.41
09.12.2018;06:00;office2;2601;59198.47
24.05.2018;12:00;office8;2602;37979.4
17.03.2018;18:00;office4;2603;45613.22
14.09.2018;10:00;office12;2604;70324.25
31.01.2018;15:00;office7;2605;69285.45
23.01.2018;02:00;office3;2606;21258.2
04.02.2018;19:00;office8;2607;70640.5
23.05.2018;21:00;office14;2608;34064.35
18.10.2018;20:00;office16;2609;21559.43
27.01.2018;18:00;office15;2610;85131.16
30.07.2018;16:00;office2;2611;55888.48
17.02.2018;23:00;office14;2612;71124.22
22.04.2018;07:00;office15;2613;47347.24
11.01.2018;16:00;office2;2614;84659.34
20.06.2018;18:00;office1;2615;90641.33
31.01.2018;09:00;office7;2616;85425.29
23.03.2018;18:00;office12;2617;74816.48
02.12.2018;11:00;office15;2618;47087.29
12.11.2018;09:00;office16;2619;32160.17
08.06.2018;08:00;office11;2620;23661.2
03.11.2018;17:00;office3;2621;13239.13
25.03.2018;15:00;office15;2622;72800.19
17.05.2018;21:00;office13;2623;93831.15
29.09.2018;14:00;office15;2624;19459.2
23.04.2018;10:00;office16;2625;36847.47
22.01.2018;18:00;office4;2626;87703.42
16.03.2018;21:00;office14;2627;98723.24
25.06.2018;23:00;office13;2628;80437.12
14.10.2018;12:00;office8;2629;64524.35
19.02.2018;15:00;office8;2630;43210.21
28.04.2018;20:00;office11;2631;14119.46
08.10.2018;05:00;office2;2632;43354.2
05.11.2018;13:00;office4;2633;33483.2
26.09.2018;14:00;office2;2634;20987.4
31.01.2018;14:00;office5;2635;48914.36
22.03.2018;12:00;office1;2636;42152.29
16.08.2018;02:00;office12;2637;83589.13
01.08.2018;18:00;office8;2638;84218.47
01.02.2018;00:00;office8;2639;86763.21
27.12.2018;06:00;office9;2640;25763.44
12.09.2018;03:00;office15;2641;20375.13
22.05.2018;18:00;office1;2642;92408.46
17.11.2018;06:00;office14;2643;74203.12
14.04.2018;09:00;office7;2644;46296.34
04.03.2018;20:00;office1;2645;16925.46
20.09.2018;17:00;office8;2646;42697.12
21.04.2018;02:00;office13;2647;96817.33
12.01.2018;12:00;office6;2648;12877.24
26.09.2018;06:00;office5;2649;94581.34
04.05.2018;22:00;office3;2650;26749.25
09.01.2018;03:00;office13;2651;68518.19
30.05.2018;22:00;office7;2652;42287.13
29.03.2018;11:00;office7;2653;39590.26
24.11.2018;05:00;office8;2654;83429.27
27.10.2018;20:00;office14;2655;67760.49
29.09.2018;15:00;office5;2656;91860.49
11.08.2018;14:00;office2;2657;36629.33
06.04.2018;12:00;office7;2658;10832.25
17.08.2018;17:00;office8;2659;65525.34
04.07.2018;12:00;office6;2660;83211.23
13.09.2018;09:00;office9;2661;84597.33
13.11.2018;14:00;office10;2662;12210.18
26.12.2018;06:00;office13;2663;18613.13
16.09.2018;15:00;office9;2664;65089.31
04.07.2018;04:00;office15;2665;75160.5
17.11.2018;19:00;office13;2666;72422.34
19.03.2018;00:00;office4;2667;92962.42
12.06.2018;13:00;office2;2668;35250.15
07.07.2018;21:00;office12;2669;94237.28
23.08.2018;14:00;office12;2670;52814.49
20.05.2018;01:00;office1;2671;70099.31
17.10.2018;23:00;office15;2672;76362.29
18.04.2018;03:00;office6;2673;80953.26
18.11.2018;06:00;office13;2674;21577.41
18.07.2018;16:00;office8;2675;86942.17
08.07.2018;09:00;office10;2676;14522.26
10.07.2018;01:00;office7;2677;52959.38
16.12.2018;05:00;office9;2678;22143.39
26.11.2018;15:00;office7;2679;88093.12
09.11.2018;22:00;office7;2680;73025.13
29.06.2018;18:00;office10;2681;58295.41
12.06.2018;12:00;office1;2682;14838.3
30.05.2018;03:00;office2;2683;96623.42
02.05.2018;10:00;office14;2684;30625.47
26.02.2018;07:00;office5;2685;78477.28
11.01.2018;14:00;office1;2686;70404.34
30.05.2018;00:00;office10;2687;24997.18
11.01.2018;22:00;office13;2688;26577.34
25.03.2018;02:00;office11;2689;96149.15
11.05.2018;08:00;office15;2690;72867.21
14.12.2018;18:00;office14;2691;40974.19
10.12.2018;08:00;office16;2692;29246.37
05.12.2018;06:00;office4;2693;21917.17
08.01.2018;08:00;office16;2694;23518.41
20.05.2018;05:00;office8;2695;29316.27
01.08.2018;09:00;office16;2696;24539.19
10.11.2018;21:00;office4;2697;68224.15
07.03.2018;02:00;office7;2698;75418.23
04.03.2018;22:00;office9;2699;93048.14
02.05.2018;13:00;office8;2700;41348.29
15.10.2018;09:00;office1;2701;22089.34
29.03.2018;20:00;office6;2702;73825.16
16.01.2018;23:00;office9;2703;10979.42
21.12.2018;14:00;office2;2704;26020.22
01.11.2018;03:00;office15;2705;64963.2
15.10.2018;20:00;office9;2706;99720.44
20.07.2018;23:00;office4;2707;80170.15
21.09.2018;09:00;office1;2708;73294.34
07.09.2018;16:00;office15;2709;55827.13
01.09.2018;12:00;office15;2710;35363.45
05.02.2018;16:00;office1;2711;44708.19
28.11.2018;07:00;office15;2712;73258.35
12.01.2018;14:00;office11;2713;75790.27
20.06.2018;21:00;office1;2714;14516.24
19.09.2018;08:00;office8;2715;53888.18
02.12.2018;05:00;office4;2716;41701.32
28.03.2018;03:00;office7;2717;50054.23
21.03.2018;09:00;office11;2718;91375.42
21.04.2018;16:00;office7;2719;67599.38
21.10.2018;05:00;office8;2720;92929.41
11.11.2018;07:00;office3;2721;85585.25
26.05.2018;08:00;office11;2722;53422.39
25.07.2018;00:00;office12;2723;30734.29
12.03.2018;03:00;office12;2724;80702.41
08.02.2018;13:00;office13;2725;64843.41
18.06.2018;12:00;office6;2726;37229.12
03.12.2018;08:00;office3;2727;74162.33
28.11.2018;01:00;office12;2728;80478.47
30.05.2018;22:00;office10;2729;61945.33
14.09.2018;05:00;office5;2730;23985.29
15.01.2018;00:00;office14;2731;39019.21
03.02.2018;19:00;office7;2732;56117.35
20.08.2018;14:00;office16;2733;76203.32
22.05.2018;21:00;office10;2734;70127.47
05.08.2018;10:00;office12;2735;45746.22
12.12.2018;04:00;office6;2736;96687.5
23.06.2018;13:00;office1;2737;70473.24
08.04.2018;13:00;office12;2738;73434.4
16.04.2018;11:00;office9;2739;59010.41
28.03.2018;23:00;office10;2740;49457.5
09.03.2018;23:00;office11;2741;96708.47
29.08.2018;14:00;office16;2742;68057.36
16.02.2018;06:00;office10;2743;36206.2
28.07.2018;22:00;office3;2744;64501.46
17.10.2018;20:00;office4;2745;80501.18
21.11.2018;17:00;office6;2746;37853.39
27.10.2018;09:00;office4;2747;32219.35
23.02.2018;07:00;office13;2748;51248.24
03.04.2018;08:00;office9;2749;11942.18
24.05.2018;00:00;office7;2750;76688.18
04.09.2018;13:00;office10;2751;39980.5
23.02.2018;02:00;office6;2752;54402.39
07.01.2018;05:00;office8;2753;90967.29
17.05.2018;02:00;office16;2754;54999.37
24.05.2018;10:00;office7;2755;10261.19
05.12.2018;04:00;office5;2756;24567.44
16.02.2018;20:00;office15;2757;81423.19
19.04.2018;03:00;office16;2758;59126.22
13.01.2018;01:00;office5;2759;67321.26
15.11.2018;16:00;office9;2760;52823.33
08.08.2018;08:00;office1;2761;79356.46
11.10.2018;10:00;office9;2762;11005.38
24.12.2018;16:00;office8;2763;16331.34
30.03.2018;16:00;office13;2764;48202.45
04.12.2018;03:00;office11;2765;42911.39
30.04.2018;17:00;office12;2766;66681.49
05.08.2018;10:00;office15;2767;80203.39
27.01.2018;16:00;office12;2768;26882.35
30.05.2018;07:00;office13;2769;42464.45
26.04.2018;08:00;office16;2770;47062.46
26.04.2018;20:00;office8;2771;50724.28
24.01.2018;20:00;office15;2772;49758.24
19.12.2018;22:00;office5;2773;76347.45
27.04.2018;03:00;office10;2774;55257.44
22.01.2018;09:00;office9;2775;34575.32
25.08.2018;05:00;office5;2776;58147.25
09.04.2018;10:00;office12;2777;80971.13
07.06.2018;15:00;office2;2778;57257.14
26.01.2018;07:00;office14;2779;22704.3
23.09.2018;00:00;office1;2780;39320.38
24.03.2018;22:00;office8;2781;10255.38
11.04.2018;09:00;office2;2782;57105.14
27.10.2018;15:00;office1;2783;43452.36
28.04.2018;06:00;office10;2784;34754.41
10.02.2018;19:00;office14;2785;77498.14
27.04.2018;23:00;office12;2786;15688.43
29.04.2018;09:00;office5;2787;70684.21
21.01.2018;05:00;office11;2788;54086.38
03.04.2018;20:00;office9;2789;82471.16
15.10.2018;05:00;office3;2790;18405.44
23.06.2018;22:00;office9;2791;33866.28
04.10.2018;13:00;office9;2792;91082.17
19.06.2018;10:00;office4;2793;31330.36
15.06.2018;17:00;office9;2794;82665.3
13.01.2018;12:00;office3;2795;33103.2
14.04.2018;04:00;office4;2796;63420.2
01.02.2018;01:00;office2;2797;29861.24
31.05.2018;23:00;office16;2798;47415.18
12.08.2018;14:00;office15;2799;56095.26
11.04.2018;19:00;office10;2800;51654.12
13.07.2018;09:00;office14;2801;28318.49
08.11.2018;23:00;office5;2802;78408.36
28.02.2018;01:00;office16;2803;92531.48
19.11.2018;07:00;office14;2804;96112.43
29.11.2018;15:00;office10;2805;62196.21
09.03.2018;10:00;office14;2806;50990.43
16.10.2018;00:00;office4;2807;73403.2
24.06.2018;10:00;office10;2808;85167.19
03.12.2018;01:00;office4;2809;37717.45
02.04.2018;16:00;office7;2810;91420.42
01.06.2018;09:00;office3;2811;63551.46
11.02.2018;23:00;office13;2812;56643.41
24.11.2018;05:00;office4;2813;67056.12
10.07.2018;13:00;office4;2814;43902.38
26.09.2018;14:00;office7;2815;65712.28
25.03.2018;17:00;office11;2816;50321.23
31.10.2018;10:00;office14;2817;17176.29
10.12.2018;23:00;office12;2818;44927.25
12.11.2018;13:00;office3;2819;68557.43
03.07.2018;04:00;office16;2820;96178.4
29.06.2018;13:00;office6;2821;99137.2
09.08.2018;01:00;office6;2822;20344.23
18.02.2018;08:00;office1;2823;81928.24
08.10.2018;02:00;office13;2824;37317.3
07.10.2018;14:00;office8;2825;95612.14
14.02.2018;20:00;office6;2826;45491.38
21.03.2018;21:00;office4;2827;71704.13
04.06.2018;07:00;office7;2828;42410.41
14.05.2018;00:00;office7;2829;26692.38
20.11.2018;01:00;office9;2830;70674.43
15.05.2018;15:00;office7;2831;53815.46
10.09.2018;06:00;office15;2832;95549.16
04.01.2018;05:00;office7;2833;27163.14
29.09.2018;00:00;office14;2834;27278.25
09.04.2018;12:00;office11;2835;84586.32
09.06.2018;02:00;office15;2836;43908.2
18.10.2018;08:00;office8;2837;38143.3
26.01.2018;04:00;office5;2838;23955.47
30.08.2018;21:00;office1;2839;91555.12
20.02.2018;05:00;office16;2840;92716.21
22.01.2018;01:00;office9;2841;53986.36
10.11.2018;04:00;office9;2842;95999.45
21.05.2018;09:00;office6;2843;15311.12
15.09.2018;21:00;office11;2844;95063.26
11.10.2018;04:00;office8;2845;92133.15
25.02.2018;03:00;office3;2846;76903.4
10.01.2018;18:00;office3;2847;16761.34
04.12.2018;18:00;office12;2848;36853.49
16.06.2018;18:00;office10;2849;30106.2
25.02.2018;01:00;office7;2850;56746.46
27.10.2018;06:00;office1;2851;42063.3
13.07.2018;10:00;office7;2852;24238.39
16.05.2018;15:00;office2;2853;16931.41
23.06.2018;17:00;office15;2854;44346.17
15.01.2018;15:00;office1;2855;27251.44
20.01.2018;21:00;office10;2856;33848.35
03.02.2018;02:00;office1;2857;89930.19
23.05.2018;17:00;office13;2858;40467.5
07.02.2018;19:00;office16;2859;65273.18
14.01.2018;17:00;office11;2860;44732.12
21.12.2018;08:00;office9;2861;77896.44
22.09.2018;13:00;office13;2862;67915.28
30.11.2018;21:00;office11;2863;49418.31
27.11.2018;14:00;office13;2864;92671.42
17.02.2018;01:00;office14;2865;95250.38
16.02.2018;20:00;office9;2866;81100.13
10.10.2018;19:00;office10;2867;17903.18
01.12.2018;03:00;office13;2868;88669.45
28.01.2018;02:00;office4;2869;30477.44
13.05.2018;08:00;office1;2870;57081.15
10.03.2018;14:00;office9;2871;30305.29
14.04.2018;08:00;office8;2872;63990.3
30.05.2018;17:00;office9;2873;71668.4
06.10.2018;10:00;office1;2874;19674.24
06.11.2018;21:00;office10;2875;69140.16
09.06.2018;10:00;office1;2876;33998.2
27.06.2018;20:00;office6;2877;50143.36
10.04.2018;21:00;office4;2878;74681.3
22.01.2018;18:00;office10;2879;17016.34
17.08.2018;18:00;office13;2880;70664.26
19.08.2018;11:00;office3;2881;93922.41
29.07.2018;06:00;office13;2882;76896.32
07.01.2018;11:00;office3;2883;10875.28
06.10.2018;06:00;office14;2884;95466.27
24.10.2018;01:00;office12;2885;83625.38
14.11.2018;11:00;office6;2886;16287.37
02.12.2018;02:00;office7;2887;25883.36
30.03.2018;07:00;office12;2888;96108.3
30.09.2018;23:00;office13;2889;91133.28
21.12.2018;17:00;office11;2890;51454.43
07.05.2018;22:00;office3;2891;99420.2
29.09.2018;09:00;office16;2892;97679.5
16.05.2018;17:00;office2;2893;53390.41
10.10.2018;19:00;office13;2894;16708.4
23.09.2018;00:00;office6;2895;47217.48
11.08.2018;14:00;office8;2896;51042.14
27.12.2018;14:00;office3;2897;46472.15
09.05.2018;10:00;office3;2898;93992.46
02.05.2018;14:00;office6;2899;66806.4
27.01.2018;03:00;office10;2900;25096.21
15.12.2018;20:00;office14;2901;99004.24
16.12.2018;08:00;office10;2902;53519.32
25.06.2018;04:00;office13;2903;98397.38
17.09.2018;09:00;office11;2904;64303.22
05.04.2018;10:00;office8;2905;93856.34
08.04.2018;04:00;office10;2906;24298.45
18.11.2018;14:00;office13;2907;71699.3
25.05.2018;21:00;office15;2908;22275.29
26.12.2018;13:00;office8;2909;82276.23
12.07.2018;09:00;office15;2910;61643.35
14.08.2018;23:00;office6;2911;13119.38
21.11.2018;01:00;office9;2912;96205.22
27.06.2018;12:00;office10;2913;34349.17
14.03.2018;14:00;office12;2914;53868.25
22.05.2018;13:00;office9;2915;60971.48
29.06.2018;09:00;office15;2916;83334.29
16.08.2018;04:00;office14;2917;22308.33
19.03.2018;00:00;office4;2918;46247.29
04.11.2018;02:00;office4;2919;48624.36
27.09.2018;07:00;office2;2920;61728.31
10.11.2018;12:00;office16;2921;49693.42
08.08.2018;03:00;office16;2922;57918.45
02.01.2018;21:00;office15;2923;28420.14
04.12.2018;16:00;office3;2924;90267.4
04.02.2018;02:00;office7;2925;62126.36
15.07.2018;05:00;office3;2926;70819.35
30.04.2018;23:00;office9;2927;46057.26
19.10.2018;12:00;office8;2928;41911.16
20.02.2018;04:00;office12;2929;65935.26
22.09.2018;03:00;office10;2930;51001.48
26.02.2018;07:00;office11;2931;37376.39
27.05.2018;18:00;office12;2932;51712.43
01.10.2018;08:00;office11;2933;42259.28
28.09.2018;18:00;office7;2934;56735.39
21.07.2018;22:00;office5;2935;59493.12
09.07.2018;01:00;office6;2936;61048.5
07.11.2018;12:00;office15;2937;30230.43
25.11.2018;16:00;office15;2938;91904.47
15.12.2018;11:00;office6;2939;63312.17
02.01.2018;00:00;office1;2940;93197.32
02.06.2018;15:00;office1;2941;12862.28
25.06.2018;08:00;office2;2942;49397.22
01.01.2018;17:00;office8;2943;97854.14
20.02.2018;23:00;office7;2944;87108.38
10.08.2018;22:00;office12;2945;14751.27
14.08.2018;01:00;office16;2946;17195.17
19.12.2018;20:00;office1;2947;86304.46
01.06.2018;11:00;office8;2948;44388.43
14.02.2018;00:00;office12;2949;79615.3
24.02.2018;15:00;office11;2950;51807.47
01.09.2018;23:00;office8;2951;33186.46
02.11.2018;23:00;office8;2952;92016.34
05.12.2018;03:00;office2;2953;47240.45
19.11.2018;09:00;office9;2954;83675.29
28.04.2018;01:00;office14;2955;37871.23
10.05.2018;22:00;office16;2956;70463.46
24.01.2018;12:00;office16;2957;42344.36
03.08.2018;09:00;office1;2958;43731.4
10.10.2018;03:00;office5;2959;23075.29
07.03.2018;09:00;office2;2960;83161.31
20.08.2018;19:00;office14;2961;22495.32
23.05.2018;16:00;office11;2962;38765.47
08.02.2018;12:00;office15;2963;29798.49
28.12.2018;23:00;office7;2964;61710.27
14.08.2018;20:00;office5;2965;18316.41
26.08.2018;07:00;office6;2966;74484.13
09.12.2018;22:00;office10;2967;66492.42
10.02.2018;16:00;office9;2968;89671.12
31.12.2019;07:00;office16;2969;38237.14
01.10.2018;23:00;office8;2970;94115.33
22.01.2018;06:00;office9;2971;22969.16
13.05.2018;17:00;office11;2972;96052.42
24.04.2018;01:00;office7;2973;72425.28
12.02.2018;09:00;office13;2974;23091.2
15.11.2018;23:00;office15;2975;93512.16
28.05.2018;03:00;office11;2976;13231.28
07.06.2018;09:00;office8;2977;46781.48
03.04.2018;15:00;office8;2978;98359.42
21.07.2018;15:00;office8;2979;53301.46
10.08.2018;20:00;office16;2980;51467.24
24.09.2018;04:00;office5;2981;48458.28
11.03.2018;01:00;office3;2982;54612.12
22.01.2018;17:00;office4;2983;49385.49
29.11.2018;05:00;office15;2984;81356.36
27.10.2018;02:00;office12;2985;91386.33
15.10.2018;17:00;office5;2986;80574.39
04.04.2018;18:00;office4;2987;20152.17
29.12.2018;10:00;office1;2988;50761.22
13.06.2018;22:00;office16;2989;85497.32
25.07.2018;08:00;office7;2990;77782.16
23.08.2018;20:00;office3;2991;79663.17
02.02.2018;05:00;office1;2992;99996.27
20.09.2018;02:00;office12;2993;20942.28
12.06.2018;22:00;office8;2994;78793.5
11.12.2018;06:00;office2;2995;96710.15
28.09.2018;19:00;office9;2996;26849.31
14.12.2018;09:00;office15;2997;70314.22
29.07.2018;07:00;office9;2998;41134.4
17.12.2018;02:00;office12;2999;39299.14
30.04.2018;21:00;office12;3000;73943.44
